serial,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,stations,cases,labels
94,30.3,21.4,25.2,33.6,21.4,26.1,21.9,83.0,0.5,100.0,16.67,0.0,0.0,10.4,207.6,1009.8,26.8,2.8,229.0,19.8,8.0,4.0,0.0,2033.0,normal
95,30.8,21.4,25.6,35.1,21.4,26.7,22.2,82.6,26.0,100.0,4.17,0.0,0.0,7.2,145.8,1008.6,32.5,1.9,222.3,19.2,8.0,4.0,0.0,6379.0,normal
96,30.3,22.4,25.7,36.0,22.4,27.0,22.6,83.7,15.0,100.0,8.33,0.0,0.0,11.9,180.1,1011.0,40.0,1.9,207.2,17.7,7.0,4.0,0.0,1911.0,normal
97,29.0,21.9,25.0,33.1,21.9,25.5,22.1,85.0,24.0,100.0,12.5,0.0,0.0,11.9,165.0,1011.0,78.2,1.9,199.8,17.2,7.0,4.0,0.0,8371.0,normal
98,30.1,21.7,24.9,34.8,21.7,25.8,21.8,84.2,34.6,100.0,12.5,0.0,0.0,12.2,136.9,1009.3,61.4,1.8,202.1,17.4,7.0,4.0,0.0,9111.0,normal
99,28.5,21.4,24.3,30.2,21.4,24.7,20.9,82.6,51.0,100.0,12.5,0.0,0.0,9.7,88.1,1009.7,52.0,2.0,176.7,15.2,7.0,4.0,0.0,2114.0,normal
100,27.0,20.2,23.2,28.9,20.2,23.3,20.5,85.3,27.1,100.0,16.67,0.0,0.0,10.8,105.6,1010.2,59.0,1.7,158.2,13.8,5.0,4.0,0.0,4361.0,normal
101,26.6,20.4,22.8,26.6,20.4,22.8,20.8,89.1,42.9,100.0,12.5,0.0,0.0,11.2,160.3,1009.0,53.2,1.6,199.2,17.3,7.0,4.0,0.0,1770.0,normal
102,28.6,19.5,23.5,31.1,19.5,24.0,20.8,85.5,0.2,100.0,4.17,0.0,0.0,10.1,159.5,1007.7,68.2,2.4,220.0,18.9,8.0,4.0,0.0,3464.0,normal
103,29.6,20.2,23.9,32.9,20.2,24.5,20.8,83.8,0.0,0.0,0.0,0.0,0.0,9.4,286.1,1008.5,52.7,2.5,225.9,19.5,8.0,1.0,0.0,5153.0,normal
104,29.6,19.9,23.6,33.3,19.9,24.0,20.2,82.6,2.4,100.0,29.17,0.0,0.0,7.9,322.4,1008.5,56.1,2.0,187.7,16.2,7.0,4.0,0.0,5978.0,normal
105,28.6,19.4,23.6,30.5,19.4,24.0,19.4,78.6,6.0,100.0,4.17,0.0,0.0,9.0,311.0,1008.9,51.9,2.0,197.9,17.2,7.0,4.0,0.0,8543.0,normal
106,31.0,19.0,23.2,33.2,19.0,23.5,17.3,71.3,0.0,0.0,0.0,0.0,0.0,10.1,299.1,1008.5,35.4,2.5,210.3,18.2,8.0,1.0,0.0,3216.0,normal
107,30.6,19.2,23.5,34.7,19.2,24.0,17.7,71.5,0.0,0.0,0.0,0.0,0.0,8.3,300.1,1009.1,63.3,2.5,191.2,16.4,7.0,1.0,0.0,3450.0,normal
108,28.6,19.3,23.1,29.5,19.3,23.3,18.2,75.3,0.0,0.0,0.0,0.0,0.0,13.0,303.6,1010.1,49.5,2.8,207.1,18.0,7.0,1.0,0.0,1309.0,normal
109,30.0,18.7,23.1,32.2,18.7,23.5,17.0,70.0,0.0,0.0,0.0,0.0,0.0,10.4,315.6,1009.6,7.1,3.1,242.7,21.0,8.0,0.0,0.0,953.0,normal
110,30.0,18.6,23.0,32.8,18.6,23.2,17.1,71.3,0.0,0.0,0.0,0.0,0.0,8.3,33.1,1010.5,8.6,2.6,238.3,20.7,8.0,0.0,0.0,2898.0,normal
111,29.8,17.1,22.2,31.2,17.1,22.3,16.1,70.5,0.0,0.0,0.0,0.0,0.0,11.5,343.9,1010.4,3.8,2.8,233.2,20.0,8.0,0.0,0.0,4403.0,normal
112,30.0,16.8,22.2,31.4,16.8,22.3,16.2,70.9,0.0,0.0,0.0,0.0,0.0,9.0,39.1,1009.6,6.3,2.5,229.9,19.9,8.0,0.0,0.0,2037.0,normal
113,29.8,17.4,22.7,31.6,17.4,23.0,17.0,72.6,0.0,0.0,0.0,0.0,0.0,11.9,341.8,1011.1,5.5,2.0,234.2,20.2,8.0,0.0,0.0,4507.0,normal
114,29.3,17.8,22.9,31.4,17.8,23.1,17.1,71.8,0.0,0.0,0.0,0.0,0.0,9.0,49.0,1011.7,32.5,2.0,199.3,17.1,8.0,1.0,0.0,2710.0,normal
115,30.0,17.9,23.2,32.0,17.9,23.4,16.8,69.5,0.0,0.0,0.0,0.0,0.0,9.7,46.5,1012.9,2.5,2.0,217.4,18.8,8.0,0.0,0.0,3669.0,normal
116,31.3,17.6,22.9,32.0,17.6,23.0,15.2,64.6,0.0,0.0,0.0,0.0,0.0,10.4,28.7,1013.3,15.1,2.0,221.5,19.1,8.0,0.0,0.0,9790.0,normal
117,30.1,17.7,22.9,31.0,17.7,23.0,15.2,64.1,0.0,0.0,0.0,0.0,0.0,10.4,76.2,1013.3,5.3,2.0,215.1,18.7,8.0,0.0,0.0,1369.0,normal
118,30.8,16.1,22.7,30.1,16.1,22.8,15.3,65.1,0.3,100.0,4.17,0.0,0.0,11.2,40.5,1013.6,6.1,2.3,197.8,17.1,7.0,2.0,0.0,3225.0,normal
119,31.0,17.1,22.7,32.3,17.1,22.7,14.2,61.3,0.0,0.0,0.0,0.0,0.0,13.7,343.7,1014.0,9.1,2.0,208.5,18.0,7.0,0.0,0.0,9050.0,normal
120,30.0,16.4,22.0,31.4,16.4,21.8,12.6,59.0,0.0,0.0,0.0,0.0,0.0,10.4,332.0,1013.0,6.5,2.5,227.5,19.6,8.0,0.0,0.0,1388.0,normal
121,29.1,15.7,21.3,29.5,15.7,21.2,11.5,56.8,0.0,0.0,0.0,0.0,0.0,13.7,327.8,1011.5,0.0,2.0,226.9,19.5,8.0,0.0,0.0,8192.0,normal
122,30.0,14.9,21.1,30.5,14.9,21.0,10.8,54.5,0.0,0.0,0.0,0.0,0.0,11.5,290.3,1008.3,0.4,3.4,228.7,19.7,8.0,0.0,0.0,6327.0,normal
123,28.8,15.2,21.5,29.7,15.2,21.4,11.8,57.3,0.0,0.0,0.0,0.0,0.0,10.1,62.4,1008.5,6.2,2.0,223.7,19.2,8.0,0.0,0.0,8101.0,normal
124,27.8,16.1,21.0,28.3,16.1,21.0,12.3,60.0,0.0,0.0,0.0,0.0,0.0,11.2,43.6,1010.3,1.7,2.5,202.9,17.6,7.0,0.0,0.0,2622.0,normal
125,26.6,16.1,20.7,26.6,16.1,20.7,13.7,66.3,0.0,0.0,0.0,0.0,0.0,11.2,45.7,1011.7,10.4,2.0,194.8,16.8,7.0,0.0,0.0,3948.0,normal
126,26.3,15.9,20.6,26.3,15.9,20.6,14.3,69.0,0.0,0.0,0.0,0.0,0.0,9.7,5.7,1012.5,15.5,2.0,190.4,16.4,7.0,0.0,0.0,3495.0,normal
127,28.0,15.2,20.8,29.0,15.2,20.9,13.6,66.0,0.0,0.0,0.0,0.0,0.0,8.6,123.4,1011.4,2.3,2.0,194.8,16.9,7.0,0.0,0.0,6699.0,normal
128,28.0,16.1,21.3,28.7,16.1,21.3,13.8,64.8,0.0,0.0,0.0,0.0,0.0,8.6,100.3,1012.4,5.4,2.0,193.8,16.5,7.0,0.0,0.0,2157.0,normal
129,27.6,17.4,20.9,28.6,17.4,21.0,14.0,66.5,0.0,0.0,0.0,0.0,0.0,7.9,150.0,1011.5,53.2,1.1,120.8,10.3,6.0,1.0,0.0,4464.0,normal
130,27.9,16.2,21.1,29.6,16.2,21.1,14.0,66.5,0.0,0.0,0.0,0.0,0.0,14.8,342.3,1010.7,12.9,1.0,178.8,15.5,7.0,0.0,0.0,5651.0,normal
131,32.1,24.2,27.6,40.8,24.2,30.5,25.6,89.5,32.0,100.0,4.17,0.0,0.0,29.5,193.0,1002.8,89.5,4.3,217.6,19.0,9.0,3.0,1.0,336.0,normal
132,35.1,23.2,28.2,42.0,23.2,31.2,24.8,84.1,9.0,100.0,4.17,0.0,0.0,11.2,174.2,1006.0,68.5,4.6,317.8,27.4,10.0,3.0,1.0,97.0,normal
133,33.1,23.7,27.9,40.7,23.7,30.6,25.1,86.6,23.0,100.0,4.17,0.0,0.0,11.2,199.4,1006.8,75.8,4.6,287.2,24.9,9.0,3.0,1.0,378.0,normal
134,33.1,24.9,27.7,38.2,24.9,30.2,24.9,86.1,0.2,100.0,4.17,0.0,0.0,14.8,183.3,1004.7,85.5,4.5,232.9,20.0,9.0,3.0,1.0,103.0,normal
135,31.1,24.2,27.0,37.9,24.2,29.2,25.3,90.9,0.2,100.0,4.17,0.0,0.0,9.4,162.4,1002.6,88.6,3.6,242.1,20.9,8.0,3.0,1.0,220.0,normal
136,29.1,23.7,25.9,35.8,23.7,27.8,24.7,93.4,12.0,100.0,4.17,0.0,0.0,14.8,179.6,1000.6,92.6,3.5,227.0,19.6,9.0,2.0,1.0,252.0,normal
137,30.1,22.2,26.1,36.3,22.2,27.8,24.4,91.1,4.0,100.0,4.17,0.0,0.0,13.0,179.9,1001.6,92.1,3.5,171.5,14.7,6.0,2.0,1.0,371.0,normal
138,27.8,21.7,25.3,32.7,21.7,26.0,24.5,95.4,20.0,100.0,4.17,0.0,0.0,10.1,179.7,1001.2,92.8,2.4,187.8,16.5,6.0,2.0,1.0,130.0,normal
139,27.6,22.1,25.0,32.0,22.1,25.4,24.5,96.8,4.0,100.0,4.17,0.0,0.0,11.2,169.1,1007.3,94.8,2.3,208.9,17.9,7.0,2.0,1.0,221.0,normal
140,28.5,21.9,25.1,33.8,21.9,25.7,24.4,96.0,16.0,100.0,4.17,0.0,0.0,9.4,174.9,1000.3,94.6,2.4,245.4,21.2,9.0,2.0,1.0,191.0,normal
141,26.6,21.2,25.0,26.6,21.2,25.0,24.4,96.7,35.0,100.0,4.17,0.0,0.0,13.0,181.1,1007.9,95.8,2.5,169.4,14.5,6.0,2.0,1.0,335.0,normal
142,28.1,21.4,25.5,33.0,21.4,26.5,24.6,95.1,39.0,100.0,4.17,0.0,0.0,11.2,173.8,1008.7,93.9,2.7,195.6,16.9,6.0,2.0,1.0,187.0,normal
143,27.1,24.8,25.6,30.7,24.8,26.0,24.8,95.3,51.0,100.0,4.17,0.0,0.0,14.8,193.7,1009.6,96.2,2.8,128.3,11.1,4.0,2.0,0.0,258.0,normal
144,25.7,23.7,24.6,25.7,23.7,24.6,24.1,97.3,11.0,100.0,4.17,0.0,0.0,7.6,178.0,1007.4,97.9,2.4,212.9,18.2,6.0,2.0,0.0,325.0,normal
145,30.4,24.1,25.9,37.1,24.1,27.1,24.7,93.2,22.0,100.0,4.17,0.0,0.0,7.6,177.1,1006.0,94.0,2.0,289.9,25.1,9.0,2.0,0.0,272.0,normal
146,33.1,24.4,27.6,40.7,24.4,30.0,24.5,85.1,28.0,100.0,4.17,0.0,0.0,7.6,192.5,1007.1,70.7,4.7,270.5,23.3,9.0,3.0,1.0,82.0,normal
147,33.1,24.9,28.1,40.8,24.9,31.5,25.3,86.3,4.2,100.0,66.67,0.0,0.0,11.2,298.2,1006.3,56.0,4.7,199.5,17.2,7.0,3.0,1.0,78.0,normal
148,33.1,25.2,27.9,42.3,25.2,31.3,26.1,90.4,0.5,100.0,4.17,0.0,0.0,11.2,251.4,1005.7,76.0,4.0,190.1,16.3,7.0,3.0,1.0,385.0,normal
149,31.6,22.9,26.9,39.0,22.9,29.4,25.2,91.1,16.0,100.0,4.17,0.0,0.0,7.6,246.7,1008.3,85.2,3.5,231.8,20.0,9.0,3.0,1.0,313.0,normal
150,33.1,22.4,27.4,39.4,22.4,29.6,24.8,87.6,8.0,100.0,4.17,0.0,0.0,9.4,223.5,1009.1,77.7,4.0,243.0,21.0,8.0,3.0,1.0,399.0,normal
151,33.1,25.0,27.6,39.4,25.0,29.6,24.7,86.1,6.0,100.0,33.33,0.0,0.0,9.4,204.1,1009.1,66.7,4.0,233.2,20.0,7.0,3.0,1.0,88.0,normal
152,32.1,23.4,26.8,39.3,23.4,28.7,24.3,87.5,1.1,100.0,45.83,0.0,0.0,13.0,181.2,1008.4,93.1,3.8,160.7,13.9,5.0,2.0,1.0,312.0,normal
153,33.1,23.7,26.7,39.4,23.7,28.4,24.3,88.5,13.4,100.0,75.0,0.0,0.0,9.4,181.6,1008.0,89.2,4.5,171.1,14.8,6.0,3.0,0.0,315.0,normal
154,31.1,24.0,26.6,36.7,24.0,28.4,24.3,88.2,18.8,100.0,70.83,0.0,0.0,9.4,182.0,1006.8,91.7,3.6,237.3,20.4,8.0,2.0,0.0,395.0,normal
155,32.1,22.9,26.5,38.0,22.9,28.5,24.4,89.5,1.0,100.0,4.17,0.0,0.0,7.6,189.2,1007.1,93.1,4.0,255.4,21.9,9.0,2.0,0.0,222.0,normal
156,32.1,24.2,26.4,36.9,24.2,27.8,24.2,88.7,81.0,100.0,4.17,0.0,0.0,9.4,172.7,1006.1,90.3,3.8,146.5,12.8,4.0,2.0,1.0,82.0,normal
157,31.1,23.7,26.5,37.9,23.7,28.6,24.7,90.5,0.4,100.0,4.17,0.0,0.0,6.8,165.5,1006.4,76.3,3.5,233.6,20.0,7.0,3.0,1.0,215.0,normal
158,31.2,24.0,26.3,36.7,24.0,27.9,24.3,89.8,7.0,100.0,4.17,0.0,0.0,6.5,176.8,1007.8,60.1,3.0,266.3,23.0,9.0,3.0,1.0,230.0,normal
159,31.1,22.9,26.2,35.6,22.9,27.9,23.9,88.6,32.0,100.0,4.17,0.0,0.0,7.6,168.1,1009.3,86.0,3.7,268.2,23.1,9.0,3.0,1.0,361.0,normal
160,31.1,21.9,25.6,36.7,21.9,26.7,24.0,91.9,1.0,100.0,4.17,0.0,0.0,7.6,186.5,1009.4,91.5,2.9,155.0,13.4,7.0,2.0,1.0,198.0,normal
161,29.2,22.2,25.6,34.7,22.2,26.9,24.0,91.5,13.0,100.0,4.17,0.0,0.0,9.4,167.3,1008.2,91.3,3.0,231.0,20.1,7.0,2.0,1.0,429.0,normal
162,32.1,23.1,26.2,38.0,23.1,27.8,23.9,88.4,2.6,100.0,79.17,0.0,0.0,6.5,173.8,1007.3,77.4,4.0,254.6,21.9,9.0,3.0,1.0,418.0,normal
163,33.1,23.4,27.2,40.7,23.4,29.9,24.8,88.0,2.0,100.0,4.17,0.0,0.0,7.6,182.7,1004.0,88.8,5.5,251.9,21.7,9.0,3.0,1.0,197.0,normal
164,32.1,24.4,27.6,40.8,24.4,31.7,25.7,90.3,45.0,100.0,4.17,0.0,0.0,9.4,190.5,1002.7,91.4,4.7,252.3,21.8,9.0,2.0,1.0,324.0,normal
165,34.1,25.4,28.9,45.5,25.4,34.3,26.2,86.5,17.0,100.0,4.17,0.0,0.0,7.6,242.4,1001.1,88.3,6.8,225.4,19.4,8.0,3.0,1.0,311.0,normal
166,32.1,24.7,28.3,42.2,24.7,33.0,26.3,89.3,12.0,100.0,4.17,0.0,0.0,9.4,186.9,998.0,89.8,4.4,225.4,19.4,8.0,3.0,1.0,75.0,normal
167,32.1,23.8,26.5,40.8,23.8,28.5,24.6,90.0,9.0,100.0,54.17,0.0,0.0,14.8,148.9,1001.7,74.5,2.4,200.5,17.3,6.0,3.0,1.0,405.0,normal
168,29.1,23.2,25.2,34.7,23.2,26.2,24.0,93.3,54.0,100.0,4.17,0.0,0.0,11.2,147.1,1006.3,83.2,2.7,230.6,19.9,8.0,3.0,1.0,67.0,normal
169,31.1,23.4,26.7,36.7,23.4,28.8,24.3,87.9,0.4,100.0,4.17,0.0,0.0,11.2,180.2,1006.8,80.8,5.0,293.3,25.3,10.0,3.0,1.0,298.0,normal
170,31.1,23.9,27.0,37.8,23.9,29.3,25.0,89.3,6.6,100.0,70.83,0.0,0.0,5.4,212.4,1005.7,90.8,3.9,247.2,21.4,9.0,2.0,1.0,292.0,normal
171,34.1,24.7,28.3,44.0,24.7,33.0,25.9,88.1,15.4,100.0,75.0,0.0,0.0,5.4,261.7,1003.1,80.5,4.6,202.4,17.5,8.0,3.0,1.0,59.0,normal
172,35.1,25.1,27.6,43.7,25.1,30.3,25.5,89.4,0.1,100.0,4.17,0.0,0.0,6.1,209.7,1001.4,86.4,5.8,163.2,14.0,7.0,3.0,1.0,273.0,normal
173,28.1,22.1,24.9,32.1,22.1,25.8,23.9,94.2,22.0,100.0,4.17,0.0,0.0,9.4,154.7,1001.3,88.8,2.0,188.4,16.2,6.0,3.0,1.0,197.0,normal
174,29.1,21.4,25.8,35.8,21.4,27.3,24.6,93.3,7.0,100.0,4.17,0.0,0.0,7.6,179.7,1012.1,91.4,2.7,211.4,18.3,7.0,2.0,1.0,161.0,normal
175,29.6,22.2,26.0,35.0,22.2,27.5,24.6,92.4,3.0,100.0,4.17,0.0,0.0,13.0,213.6,1009.6,90.4,2.8,234.3,20.3,8.0,2.0,1.0,214.0,normal
176,30.1,23.1,26.2,35.2,23.1,27.9,24.2,89.7,0.4,100.0,4.17,0.0,0.0,7.6,178.8,1008.8,86.7,3.0,219.1,19.1,8.0,3.0,1.0,402.0,normal
177,32.1,22.5,26.0,36.9,22.5,27.5,23.6,87.7,3.0,100.0,4.17,0.0,0.0,9.4,178.6,1010.6,64.9,3.8,251.8,21.9,8.0,3.0,1.0,218.0,normal
178,31.1,23.0,26.4,36.4,23.0,28.2,24.0,87.6,2.8,100.0,66.67,0.0,0.0,5.8,188.1,1011.5,79.8,4.0,287.5,25.0,9.0,3.0,1.0,227.0,normal
179,31.7,23.7,27.0,36.7,23.7,29.1,24.3,86.5,4.0,100.0,83.33,0.0,0.0,5.4,214.2,1009.5,82.7,4.0,274.3,23.9,9.0,3.0,1.0,386.0,normal
180,32.1,23.9,27.7,38.2,23.9,31.0,25.3,88.2,0.8,100.0,4.17,0.0,0.0,5.0,246.9,1007.0,84.5,4.0,198.9,17.2,7.0,3.0,1.0,152.0,normal
181,32.1,24.2,27.7,39.3,24.2,30.7,25.6,89.3,6.3,100.0,75.0,0.0,0.0,5.8,246.2,1006.2,91.8,2.7,170.6,14.8,7.0,2.0,1.0,423.0,normal
182,31.2,23.8,26.9,36.3,23.8,28.9,24.5,87.5,9.0,100.0,4.17,0.0,0.0,4.7,206.8,1008.3,95.3,2.7,234.1,20.1,9.0,2.0,0.0,161.0,normal
183,31.1,24.2,27.0,37.3,24.2,29.4,24.9,89.2,12.0,100.0,4.17,0.0,0.0,7.6,291.5,1008.5,78.0,3.8,198.5,17.0,8.0,3.0,0.0,144.0,normal
184,32.1,24.8,27.5,39.3,24.8,30.2,25.2,87.9,6.0,100.0,4.17,0.0,0.0,7.6,232.5,1008.0,71.0,3.5,257.5,22.3,9.0,3.0,0.0,144.0,normal
185,32.1,24.8,27.6,40.8,24.8,30.5,25.2,87.8,5.0,100.0,4.17,0.0,0.0,7.6,229.0,1007.3,69.5,4.7,254.4,21.9,9.0,3.0,0.0,232.0,normal
186,30.8,24.7,26.7,35.4,24.7,28.8,25.1,91.9,23.0,100.0,4.17,0.0,0.0,4.7,230.4,1009.7,90.5,3.0,157.9,13.6,6.0,2.0,0.0,409.0,normal
187,33.1,23.7,27.9,40.7,23.7,31.5,25.4,87.3,0.0,0.0,0.0,0.0,0.0,5.4,269.4,1009.5,83.0,4.4,191.6,16.4,7.0,0.0,1.0,93.0,normal
188,31.1,25.4,27.5,37.9,25.4,30.4,25.4,89.0,6.0,100.0,4.17,0.0,0.0,9.4,286.5,1007.2,93.3,3.3,173.5,15.1,7.0,2.0,0.0,296.0,normal
189,32.1,25.4,27.7,40.8,25.4,30.8,25.7,89.9,11.0,100.0,4.17,0.0,0.0,13.0,325.4,1005.7,89.6,4.2,147.8,12.7,6.0,3.0,1.0,135.0,normal
190,32.1,24.9,27.9,41.8,24.9,32.0,25.9,89.8,6.3,100.0,70.83,0.0,0.0,7.6,284.8,1005.9,94.1,4.0,192.0,16.7,8.0,2.0,0.0,333.0,normal
191,32.1,23.4,27.5,40.8,23.4,31.0,25.3,88.7,11.4,100.0,70.83,0.0,0.0,13.0,11.1,1006.3,87.1,4.1,234.5,20.3,9.0,3.0,1.0,148.0,normal
192,32.1,24.1,27.7,39.3,24.1,30.8,25.5,88.2,10.0,100.0,4.17,0.0,0.0,13.0,64.3,1006.1,90.4,4.3,197.9,17.1,8.0,2.0,1.0,435.0,normal
193,31.1,23.1,27.5,39.3,23.1,30.6,25.4,89.3,1.0,100.0,4.17,0.0,0.0,11.2,45.2,1006.9,91.5,4.6,255.8,22.1,9.0,2.0,1.0,230.0,normal
194,31.1,23.2,26.8,37.9,23.2,28.9,25.0,90.7,74.0,100.0,4.17,0.0,0.0,9.4,351.9,1007.4,86.7,3.6,226.7,19.7,9.0,3.0,1.0,204.0,normal
195,32.1,24.4,26.9,39.3,24.4,29.4,25.0,90.1,8.0,100.0,4.17,0.0,0.0,9.4,145.4,1006.9,84.2,5.4,245.5,21.1,9.0,3.0,1.0,177.0,normal
196,31.1,22.4,26.1,36.7,22.4,27.7,24.4,91.4,8.0,100.0,4.17,0.0,0.0,13.0,169.7,1008.9,92.1,4.9,270.2,23.4,9.0,2.0,1.0,77.0,normal
197,30.1,21.7,25.8,35.0,21.7,27.4,24.2,91.4,4.0,100.0,4.17,0.0,0.0,14.8,177.5,1008.4,83.6,3.0,195.7,16.9,7.0,3.0,1.0,421.0,normal
198,32.1,22.7,26.5,38.0,22.7,28.1,24.4,89.7,25.1,100.0,70.83,0.0,0.0,11.2,173.8,1007.2,92.8,4.0,118.2,10.3,4.0,2.0,1.0,313.0,normal
199,31.1,22.1,26.3,37.9,22.1,28.2,24.8,91.9,22.0,100.0,4.17,0.0,0.0,11.2,127.6,1008.7,90.9,4.6,121.6,10.8,4.0,2.0,1.0,192.0,normal
200,30.1,22.2,25.8,34.3,22.2,27.1,23.7,89.5,13.0,100.0,4.17,0.0,0.0,16.6,168.8,1011.9,93.9,3.8,251.7,21.8,9.0,2.0,1.0,177.0,normal
201,28.1,20.2,24.8,31.4,20.2,25.2,23.4,92.6,1.0,100.0,4.17,0.0,0.0,13.0,161.8,1013.8,94.0,3.0,144.6,12.4,5.0,2.0,1.0,74.0,normal
202,31.1,22.7,26.1,35.6,22.7,27.6,23.6,87.5,0.8,100.0,4.17,0.0,0.0,7.6,100.6,1013.1,84.9,5.2,229.4,19.7,9.0,3.0,1.0,96.0,normal
203,31.1,22.2,26.9,36.7,22.2,29.0,24.5,87.6,0.4,100.0,16.67,0.0,0.0,7.6,167.2,1011.1,92.0,4.3,246.2,21.4,9.0,2.0,1.0,108.0,normal
204,31.1,23.4,26.5,36.3,23.4,28.3,24.7,90.5,10.0,100.0,4.17,0.0,0.0,7.6,206.6,1010.4,90.6,3.3,177.1,15.4,6.0,2.0,1.0,197.0,normal
205,32.1,23.1,27.8,38.0,23.1,30.6,24.2,81.9,13.0,100.0,4.17,0.0,0.0,11.2,346.9,1012.0,81.0,4.8,238.9,20.6,8.0,3.0,1.0,124.0,normal
206,34.4,24.6,28.9,41.1,24.6,32.4,23.9,75.9,8.5,100.0,62.5,0.0,0.0,11.2,94.6,1014.2,19.8,7.5,256.2,22.0,9.0,1.0,1.0,426.0,normal
207,33.1,25.2,28.2,39.4,25.2,31.3,24.6,82.0,2.9,100.0,50.0,0.0,0.0,13.0,353.9,1014.5,47.0,6.1,252.4,21.9,9.0,3.0,1.0,286.0,normal
208,31.1,22.2,27.1,37.9,22.2,29.5,24.1,84.1,11.0,100.0,4.17,0.0,0.0,5.4,319.6,1013.6,76.1,4.3,139.0,11.9,5.0,3.0,1.0,156.0,normal
209,31.4,24.7,27.8,37.9,24.7,30.1,23.4,77.7,7.9,100.0,83.33,0.0,0.0,11.2,235.4,1012.1,77.4,4.0,189.2,16.3,7.0,3.0,1.0,310.0,normal
210,31.5,23.3,26.9,37.9,23.3,29.1,24.4,87.1,0.1,100.0,4.17,0.0,0.0,24.1,35.1,1014.0,81.9,3.9,230.6,19.8,8.0,3.0,0.0,153.0,normal
211,28.1,20.7,24.7,32.4,20.7,25.0,23.3,91.9,41.0,100.0,4.17,0.0,0.0,9.4,16.5,1018.6,91.7,2.8,175.5,15.3,6.0,2.0,1.0,264.0,normal
212,28.1,20.4,24.3,31.7,20.4,24.5,23.1,93.0,2.0,100.0,4.17,0.0,0.0,5.4,1.1,1020.0,90.1,1.8,98.3,8.7,3.0,2.0,1.0,252.0,normal
213,29.1,22.4,25.2,32.9,22.4,26.0,22.8,87.6,3.0,100.0,4.17,0.0,0.0,7.6,34.3,1019.7,82.7,3.8,156.3,13.6,6.0,3.0,1.0,388.0,normal
214,31.1,21.6,25.6,35.6,21.6,26.9,22.7,85.6,1.0,100.0,33.33,0.0,0.0,14.8,14.4,1018.3,60.5,4.3,188.7,16.3,7.0,3.0,1.0,53.0,normal
215,30.1,22.8,25.7,36.3,22.8,27.1,23.3,87.1,33.0,100.0,4.17,0.0,0.0,11.2,9.4,1017.0,77.1,4.7,205.7,17.9,8.0,3.0,1.0,218.0,normal
216,29.1,23.7,25.6,32.9,23.7,26.6,23.3,87.9,6.3,100.0,37.5,0.0,0.0,11.2,234.7,1018.1,77.7,3.4,183.5,16.0,7.0,3.0,0.0,59.0,normal
217,29.1,23.1,25.4,32.1,23.1,26.1,22.9,86.9,10.0,100.0,4.17,0.0,0.0,9.4,176.0,1015.6,86.1,3.1,176.3,15.3,7.0,3.0,0.0,92.0,normal
218,27.1,20.4,24.0,29.7,20.4,24.2,22.5,91.8,18.2,100.0,66.67,0.0,0.0,13.0,156.6,1013.7,88.1,2.9,168.0,14.4,7.0,3.0,1.0,129.0,normal
219,30.1,21.4,25.1,33.4,21.4,26.1,22.1,84.7,4.1,100.0,50.0,0.0,0.0,13.0,148.2,1014.6,82.2,3.6,230.4,19.9,8.0,3.0,1.0,228.0,normal
220,31.1,21.8,25.5,34.7,21.8,26.7,23.1,87.8,2.8,100.0,70.83,0.0,0.0,9.4,185.3,1014.4,57.3,3.7,247.9,21.5,9.0,3.0,1.0,393.0,normal
